transaction_id,sender_account_id,receiver_account_id,receiver_account_number,receiver_name,amount,transaction_time,transaction_hour,transaction_dayofweek,is_off_hours,is_high_value,is_repeated_amount,anomaly_score,risk_level,is_fraud,status,rule_triggered
TXN000180,ACC0061,ACC0116,7136777415,Chaaya Menon,49306.26,2026-03-11T21:04:34,21,2,0,0,0,16.01,Low,0,Normal,None
TXN000181,ACC0086,ACC0108,3108307952,Pallavi Bedi,33847.09,2026-04-27T18:35:34,18,0,0,0,0,13.4,Low,0,Normal,None
TXN000182,ACC0015,ACC0085,8088660633,Isaac Mand,12466.42,2026-05-28T21:01:21,21,3,0,0,0,6.38,Low,0,Normal,None
TXN000183,ACC0024,ACC0110,5146780827,Sachi Manne,2788.2,2026-01-13T14:20:12,14,1,0,0,1,39.25,Medium,1,Flagged,RULE001
TXN000184,ACC0090,ACC0104,7858164010,Yamini Varma,327906.17,2025-09-15T01:59:35,1,0,1,1,0,76.65,Critical,1,Flagged,RULE002|RULE003
TXN000185,ACC0006,ACC0105,2272368870,Laksh Kara,38519.15,2025-09-27T20:01:54,20,5,0,0,0,8.69,Low,0,Normal,None
TXN000186,ACC0009,ACC0093,5071897791,Lopa Handa,92533.73,2026-05-18T15:55:35,15,0,0,0,1,40.75,Medium,1,Flagged,RULE001
TXN000187,ACC0008,ACC0117,4178659381,Liam Mittal,74349.97,2025-06-21T12:20:12,12,5,0,0,0,22.68,Low,0,Normal,None
TXN000188,ACC0044,ACC0094,7040562787,Bina Narayanan,51738.4,2026-05-21T11:38:40,11,3,0,0,0,13.24,Low,0,Normal,None
TXN000189,ACC0117,ACC0050,9805620900,Nikita Mitter,69497.28,2026-02-08T10:28:13,10,6,0,0,0,19.98,Low,0,Normal,None
TXN000190,ACC0103,ACC0089,6922713963,Gopal Jha,62182.03,2026-02-22T11:28:56,11,6,0,0,0,16.35,Low,0,Normal,None
TXN000191,ACC0090,ACC0120,7313226025,Ishaan Chanda,20280.69,2026-05-28T21:21:18,21,3,0,0,0,10.96,Low,0,Normal,None
TXN000192,ACC0027,ACC0060,7076811348,Omkaar Halder,1468202.15,2026-03-07T17:41:52,17,5,0,1,0,46.83,Medium,1,Flagged,RULE003
TXN000193,ACC0091,ACC0016,6618926823,Farhan Malhotra,27557.37,2025-11-15T09:09:58,9,5,0,0,0,15.4,Low,0,Normal,None
TXN000194,ACC0054,ACC0127,2075321966,Ishwar Yohannan,1227478.52,2026-04-24T10:25:53,10,4,0,1,0,45.58,Medium,1,Flagged,RULE003
TXN000195,ACC0053,ACC0127,2075321966,Ekani Nath,18608.17,2026-05-09T20:53:12,20,5,0,0,0,5.18,Low,0,Normal,None
TXN000196,ACC0002,ACC0012,2188332531,Champak Biswas,65455.43,2025-05-23T21:00:48,21,4,0,0,1,36.08,Medium,1,Flagged,RULE001
TXN000197,ACC0129,ACC0127,2075321966,Advika Apte,74460.99,2025-03-11T02:08:20,2,1,1,0,0,33.6,Medium,1,Flagged,RULE002
TXN000198,ACC0029,ACC0009,6464693977,Patrick Mitra,46641.56,2025-04-12T16:36:05,16,5,0,0,0,13.7,Low,0,Normal,None
TXN000199,ACC0113,ACC0110,5146780827,Jatin Maharaj,1596104.92,2025-07-23T10:54:48,10,2,0,1,0,49.56,Medium,1,Flagged,RULE003
TXN000200,ACC0106,ACC0058,1346078411,Oscar Lad,94671.83,2025-12-13T11:22:00,11,5,0,0,0,23.0,Low,0,Normal,None
TXN000201,ACC0048,ACC0024,9239688178,Isaiah Dave,42076.95,2025-05-02T10:18:38,10,4,0,0,0,9.8,Low,0,Normal,None
TXN000202,ACC0116,ACC0127,2075321966,Yasti Oak,1526.62,2025-10-23T17:56:05,17,3,0,0,1,40.56,Medium,1,Flagged,RULE001
TXN000203,ACC0057,ACC0041,5659161352,Ansh Behl,11697.8,2025-01-12T15:01:29,15,6,0,0,0,9.33,Low,0,Normal,None
TXN000204,ACC0038,ACC0004,2139027119,Xiti Kara,34163.6,2025-06-11T13:56:48,13,2,0,0,0,9.01,Low,0,Normal,None
TXN000205,ACC0024,ACC0074,2024542722,Leena Tank,82243.73,2025-04-23T10:12:51,10,2,0,0,0,18.9,Low,0,Normal,None
TXN000206,ACC0054,ACC0024,9239688178,Megha Narasimhan,131977.79,2026-03-25T01:41:10,1,2,1,1,0,77.54,Critical,1,Flagged,RULE002|RULE003
TXN000207,ACC0106,ACC0118,1348697524,Logan Yadav,44485.09,2026-02-13T22:55:34,22,4,0,0,0,18.62,Low,0,Normal,None
TXN000208,ACC0106,ACC0083,3105400301,Raksha Krishnamurthy,7286.74,2026-01-02T18:04:40,18,4,0,0,0,1.8,Low,0,Normal,None
TXN000209,ACC0117,ACC0067,9018065507,Gaurav Chandran,2294.2,2026-05-26T18:28:35,18,1,0,0,0,10.22,Low,0,Normal,None
TXN000210,ACC0030,ACC0031,3196545325,Neel Thakkar,401956.13,2025-05-23T19:04:34,19,4,0,1,0,47.43,Medium,1,Flagged,RULE003
TXN000211,ACC0002,ACC0068,6923206003,Raghav Chaudry,25103.1,2026-03-21T13:01:00,13,5,0,0,1,36.59,Medium,1,Flagged,RULE001
TXN000212,ACC0074,ACC0073,2062073697,Libni Dalal,1725465.52,2025-04-03T12:48:25,12,3,0,1,0,51.49,High,1,Flagged,RULE003
TXN000213,ACC0041,ACC0070,8868054898,Devansh Wason,86565.74,2025-03-22T16:30:42,16,5,0,0,0,23.44,Low,0,Normal,None
TXN000214,ACC0036,ACC0066,1116402431,Warjas Ganesh,43892.77,2026-03-08T08:02:03,8,6,0,0,0,16.47,Low,0,Normal,None
TXN000215,ACC0023,ACC0050,9805620900,Nirja Nadig,68318.29,2025-11-18T15:23:01,15,1,0,0,0,16.96,Low,0,Normal,None
TXN000216,ACC0119,ACC0013,9503167458,Yagnesh Nagar,80489.6,2025-12-13T15:56:58,15,5,0,0,0,20.45,Low,0,Normal,None
TXN000217,ACC0040,ACC0072,2503068227,Abeer Ranganathan,150083.43,2025-06-20T11:44:15,11,4,0,1,0,45.36,Medium,1,Flagged,RULE003
TXN000218,ACC0043,ACC0127,2075321966,Chatura Sarkar,1012334.11,2025-07-13T16:50:04,16,6,0,1,0,49.43,Medium,1,Flagged,RULE003
TXN000219,ACC0076,ACC0039,5296710795,Timothy Date,92686.15,2026-04-20T12:38:12,12,0,0,0,0,22.87,Low,0,Normal,None
TXN000220,ACC0124,ACC0034,6141226746,Onveer Kuruvilla,33642.51,2025-05-19T08:02:21,8,0,0,0,0,13.61,Low,0,Normal,None
TXN000221,ACC0027,ACC0065,3085816511,Odika Bajaj,5166.2,2025-03-03T17:21:03,17,0,0,0,0,9.16,Low,0,Normal,None
TXN000222,ACC0018,ACC0028,1118543408,Omisha Dash,10576.57,2026-03-13T20:54:40,20,4,0,0,0,3.15,Low,0,Normal,None
TXN000223,ACC0053,ACC0115,7539399243,Onkar Ramakrishnan,7110.01,2025-07-24T18:57:05,18,3,0,0,0,7.16,Low,0,Normal,None
TXN000224,ACC0040,ACC0101,6122110529,Charan Hegde,37861.03,2026-04-16T09:13:38,9,3,0,0,0,13.92,Low,0,Normal,None
TXN000225,ACC0088,ACC0034,6141226746,Gavin Rao,90626.16,2025-02-03T13:49:46,13,0,0,0,0,16.87,Low,0,Normal,None
TXN000226,ACC0096,ACC0030,8672650595,Jason Sahni,45390.38,2025-10-27T14:42:34,14,0,0,0,0,9.24,Low,0,Normal,None
TXN000227,ACC0074,ACC0001,8067372072,Advika Bala,7992.28,2025-08-26T02:47:54,2,1,1,0,0,32.65,Medium,1,Flagged,RULE002
TXN000228,ACC0015,ACC0101,6122110529,Amruta Chaudhary,66382.11,2026-02-17T11:30:30,11,1,0,0,0,22.57,Low,0,Normal,None
TXN000229,ACC0064,ACC0060,7076811348,Tara Luthra,30348.08,2025-09-27T18:50:08,18,5,0,0,0,13.17,Low,0,Normal,None
TXN000230,ACC0066,ACC0027,6493800024,Avni Tara,55651.35,2025-01-10T15:35:15,15,4,0,0,1,38.96,Medium,1,Flagged,RULE001
TXN000231,ACC0035,ACC0055,8033702319,Qadim Warrior,53746.35,2025-07-21T20:18:02,20,0,0,0,0,12.61,Low,0,Normal,None
TXN000232,ACC0101,ACC0034,6141226746,Hemang Halder,49006.18,2026-01-06T18:50:23,18,1,0,0,0,12.12,Low,0,Normal,None
TXN000233,ACC0097,ACC0091,8721631198,Ikshita D’Alia,10210.49,2026-05-27T21:37:42,21,2,0,0,0,8.45,Low,0,Normal,None
TXN000234,ACC0108,ACC0116,7136777415,Kiaan Pandey,30297.17,2025-10-19T10:40:54,10,6,0,0,0,12.59,Low,0,Normal,None
TXN000235,ACC0112,ACC0124,1610900200,Mitesh Ratta,13051.22,2025-05-19T21:49:11,21,0,0,0,0,12.0,Low,0,Normal,None
TXN000236,ACC0041,ACC0023,8982597239,Girindra Padmanabhan,78038.79,2026-03-02T16:30:03,16,0,0,0,0,19.07,Low,0,Normal,None
TXN000237,ACC0054,ACC0095,8261111839,Peter Barad,91133.05,2025-05-27T18:48:24,18,1,0,0,0,23.07,Low,0,Normal,None
TXN000238,ACC0022,ACC0054,8995059760,Anay Sood,36244.05,2025-07-16T20:40:38,20,2,0,0,0,16.42,Low,0,Normal,None
TXN000239,ACC0054,ACC0002,1311570307,Nandini Bumb,77414.05,2025-04-28T18:00:50,18,0,0,0,0,20.15,Low,0,Normal,None
TXN000240,ACC0007,ACC0121,8331319481,Aashi Choudhry,14972.34,2025-10-03T13:51:46,13,4,0,0,0,4.98,Low,0,Normal,None
TXN000241,ACC0004,ACC0056,6322520473,Dhruv Bhatt,48373.83,2025-07-19T11:07:54,11,5,0,0,0,19.62,Low,0,Normal,None
TXN000242,ACC0113,ACC0094,7040562787,Irya Vyas,41242.1,2025-03-06T02:23:43,2,3,1,0,0,30.88,Medium,1,Flagged,RULE002
TXN000243,ACC0126,ACC0024,9239688178,Tanvi Khosla,16003.34,2025-02-07T10:27:53,10,4,0,0,0,9.63,Low,0,Normal,None
TXN000244,ACC0098,ACC0002,1311570307,Quincy Shetty,31379.66,2026-02-25T22:16:51,22,2,0,0,0,8.59,Low,0,Normal,None
TXN000245,ACC0054,ACC0071,3019952485,Jagrati Zacharia,74062.34,2026-03-03T21:16:25,21,1,0,0,0,19.62,Low,0,Normal,None
TXN000246,ACC0058,ACC0039,5296710795,Amaira Kakar,27672.0,2025-04-17T02:42:05,2,3,1,0,0,35.11,Medium,1,Flagged,RULE002
TXN000247,ACC0071,ACC0003,1429416213,Samaksh Seth,3046.68,2026-01-21T22:15:53,22,2,0,0,1,45.67,Medium,1,Flagged,RULE001
TXN000248,ACC0121,ACC0007,3849232839,Yamini Chowdhury,66072.31,2026-05-09T11:18:52,11,5,0,0,1,38.63,Medium,1,Flagged,RULE001
TXN000249,ACC0090,ACC0067,9018065507,Logan Edwin,16708.97,2025-10-22T13:15:32,13,2,0,0,0,10.87,Low,0,Normal,None
TXN000250,ACC0058,ACC0071,3019952485,Chaaya Sehgal,72727.86,2025-07-21T13:02:58,13,0,0,0,0,18.56,Low,0,Normal,None
TXN000251,ACC0087,ACC0062,7767538527,Chavvi Salvi,1246856.99,2025-08-29T14:20:35,14,4,0,1,0,50.59,High,1,Flagged,RULE003
TXN000252,ACC0033,ACC0121,8331319481,Riya Sane,10032.34,2025-11-02T21:21:59,21,6,0,0,0,2.49,Low,0,Normal,None
TXN000253,ACC0062,ACC0034,6141226746,Jeevika Purohit,71878.81,2026-05-15T14:40:14,14,4,0,0,0,19.27,Low,0,Normal,None
TXN000254,ACC0105,ACC0018,4993808565,Tejas Khatri,20795.04,2026-03-02T10:26:30,10,0,0,0,0,4.5,Low,0,Normal,None
TXN000255,ACC0116,ACC0067,9018065507,Xavier Chauhan,15614.84,2025-02-22T21:41:18,21,5,0,0,0,3.97,Low,0,Normal,None
TXN000256,ACC0054,ACC0055,8033702319,Vedant Bala,24058.24,2025-12-05T16:29:38,16,4,0,0,0,9.57,Low,0,Normal,None
TXN000257,ACC0082,ACC0086,7371573279,Deepa Soni,52514.58,2026-01-18T22:58:50,22,6,0,0,0,14.22,Low,0,Normal,None
TXN000258,ACC0060,ACC0058,1346078411,Dayita Chana,29725.66,2025-04-17T14:05:18,14,3,0,0,0,9.28,Low,0,Normal,None
TXN000259,ACC0113,ACC0054,8995059760,Chanchal Dass,55934.84,2025-01-26T10:46:08,10,6,0,0,0,14.68,Low,0,Normal,None
TXN000260,ACC0095,ACC0034,6141226746,Nitesh Andra,4330.7,2025-10-31T10:06:11,10,4,0,0,0,9.15,Low,0,Normal,None
TXN000261,ACC0037,ACC0029,2140169349,Balhaar Sawhney,43730.13,2025-11-04T18:12:37,18,1,0,0,1,38.78,Medium,1,Flagged,RULE001
TXN000262,ACC0038,ACC0064,6242173772,Geetika Nori,63190.71,2026-05-17T16:56:08,16,6,0,0,0,15.3,Low,0,Normal,None
TXN000263,ACC0117,ACC0012,2188332531,Lila Batta,23085.86,2026-01-17T13:26:20,13,5,0,0,0,9.22,Low,0,Normal,None
TXN000264,ACC0050,ACC0121,8331319481,Onkar Mahal,3746.54,2025-04-15T12:40:19,12,1,0,0,0,9.14,Low,0,Normal,None
TXN000265,ACC0094,ACC0102,3964229896,Rehaan Salvi,29865.76,2025-12-31T18:39:26,18,2,0,0,0,8.57,Low,0,Normal,None
TXN000266,ACC0098,ACC0034,6141226746,Mohammed Mody,81164.67,2025-09-19T11:26:44,11,4,0,0,0,17.89,Low,0,Normal,None
TXN000267,ACC0051,ACC0020,9292791081,Jagat Mani,10627.78,2025-12-14T21:09:18,21,6,0,0,0,9.82,Low,0,Normal,None
TXN000268,ACC0094,ACC0092,9074999565,Sanaya Bala,65478.83,2026-01-17T18:35:31,18,5,0,0,0,19.17,Low,0,Normal,None
TXN000269,ACC0001,ACC0005,4776436931,Niharika Singh,90926.38,2026-02-02T14:28:04,14,0,0,0,1,45.81,Medium,1,Flagged,RULE001
TXN000270,ACC0076,ACC0025,1977515194,Harrison Garg,515968.79,2025-08-12T22:57:26,22,1,0,1,0,44.57,Medium,1,Flagged,RULE003
TXN000271,ACC0117,ACC0127,2075321966,Atharv Ghose,430165.66,2026-02-28T18:41:51,18,5,0,1,0,36.58,Medium,1,Flagged,RULE003
TXN000272,ACC0050,ACC0100,6611903015,Bina Patla,81315.89,2025-10-07T09:49:15,9,1,0,0,0,24.81,Low,0,Normal,None
TXN000273,ACC0003,ACC0044,4464161270,Zaid Dhillon,2480.45,2025-12-10T22:15:55,22,2,0,0,1,37.82,Medium,1,Flagged,RULE001
TXN000274,ACC0052,ACC0055,8033702319,Nidhi Pandey,31086.86,2025-12-04T08:59:10,8,3,0,0,0,16.08,Low,0,Normal,None
TXN000275,ACC0017,ACC0070,8868054898,Tara Gade,46378.51,2025-10-15T20:10:50,20,2,0,0,0,11.74,Low,0,Normal,None
TXN000276,ACC0076,ACC0029,2140169349,Ubika Tiwari,79168.69,2025-10-04T20:07:37,20,5,0,0,0,18.0,Low,0,Normal,None
TXN000277,ACC0036,ACC0023,8982597239,Jyoti Bhandari,63457.68,2025-11-25T19:23:46,19,1,0,0,0,19.91,Low,0,Normal,None
TXN000278,ACC0073,ACC0043,4226113732,Jatin Malhotra,325247.93,2025-06-23T12:28:56,12,0,0,1,0,45.78,Medium,1,Flagged,RULE003
TXN000279,ACC0042,ACC0109,7311011808,Veda Uppal,65814.64,2025-12-03T02:50:24,2,2,1,0,0,29.31,Medium,1,Flagged,RULE002
TXN000280,ACC0098,ACC0097,3971203213,Bahadurjit Madan,2987.16,2025-12-04T11:10:41,11,3,0,0,1,44.4,Medium,1,Flagged,RULE001
TXN000281,ACC0038,ACC0084,8854238082,Xiti Chada,53293.0,2025-04-27T02:00:57,2,6,1,0,0,26.8,Medium,1,Flagged,RULE002
TXN000282,ACC0094,ACC0093,5071897791,Inaya Badal,79649.65,2025-10-16T14:41:28,14,3,0,0,1,29.2,Medium,1,Flagged,RULE001
TXN000283,ACC0003,ACC0050,9805620900,Rachit Ray,11224.1,2026-01-29T14:55:15,14,3,0,0,0,10.16,Low,0,Normal,None
TXN000284,ACC0106,ACC0049,1939915527,Omisha Bansal,38387.49,2025-05-16T15:43:32,15,4,0,0,0,14.17,Low,0,Normal,None
TXN000285,ACC0043,ACC0124,1610900200,Leela Anne,36280.11,2026-05-04T15:36:33,15,0,0,0,0,14.92,Low,0,Normal,None
TXN000286,ACC0096,ACC0123,5010075517,Harinakshi Bhatia,68373.81,2025-07-15T13:55:30,13,1,0,0,0,23.4,Low,0,Normal,None
TXN000287,ACC0120,ACC0003,1429416213,Yuvraj Uppal,73537.22,2026-05-06T11:36:41,11,2,0,0,0,16.82,Low,0,Normal,None
TXN000288,ACC0016,ACC0059,3980491761,Hiral Buch,63170.24,2025-12-06T13:02:00,13,5,0,0,0,13.22,Low,0,Normal,None
TXN000289,ACC0124,ACC0086,7371573279,Madhav Memon,21356.26,2026-03-09T15:52:49,15,0,0,0,0,5.83,Low,0,Normal,None
TXN000290,ACC0080,ACC0108,3108307952,Triya Menon,59190.32,2025-11-23T16:01:59,16,6,0,0,0,13.37,Low,0,Normal,None
TXN000291,ACC0010,ACC0125,6534540349,Ekiya Srinivas,1829.56,2026-04-21T13:46:16,13,1,0,0,0,6.85,Low,0,Normal,None
TXN000292,ACC0020,ACC0036,7473041886,Jagat Srivastava,711159.53,2025-07-11T19:44:50,19,4,0,1,0,37.31,Medium,1,Flagged,RULE003
TXN000293,ACC0010,ACC0123,5010075517,Urishilla Vasa,48097.32,2026-03-09T20:51:04,20,0,0,0,0,13.15,Low,0,Normal,None
TXN000294,ACC0103,ACC0080,3693985578,Lopa Iyer,34327.67,2025-02-10T12:34:03,12,0,0,0,0,11.62,Low,0,Normal,None
TXN000295,ACC0011,ACC0114,2065972034,Jagat Kanda,1358.42,2025-04-02T14:43:19,14,2,0,0,0,7.59,Low,0,Normal,None
TXN000296,ACC0100,ACC0089,6922713963,Kashvi Chaudhari,783089.73,2025-12-12T08:27:58,8,4,0,1,0,40.8,Medium,1,Flagged,RULE003
TXN000297,ACC0051,ACC0004,2139027119,Kevin Edwin,77818.93,2025-02-14T15:34:50,15,4,0,0,0,19.34,Low,0,Normal,None
TXN000298,ACC0007,ACC0060,7076811348,Abhimanyu Samra,44169.39,2025-04-24T16:07:06,16,3,0,0,0,11.05,Low,0,Normal,None
TXN000299,ACC0032,ACC0046,3472487690,Gopal Kapoor,1491.12,2025-10-23T16:23:39,16,3,0,0,0,2.26,Low,0,Normal,None
TXN000300,ACC0110,ACC0055,8033702319,Bimala Sandhu,63896.06,2026-01-12T16:08:50,16,0,0,0,1,35.3,Medium,1,Flagged,RULE001
TXN000301,ACC0066,ACC0006,3271782991,Siya Swamy,366513.74,2025-11-04T16:27:51,16,1,0,1,0,35.58,Medium,1,Flagged,RULE003
TXN000302,ACC0092,ACC0103,7374584386,Warjas Patla,2810.57,2025-12-18T08:48:35,8,3,0,0,1,31.92,Medium,1,Flagged,RULE001
TXN000303,ACC0009,ACC0106,9650701349,Neelima Narain,35428.43,2025-04-27T13:32:15,13,6,0,0,0,14.53,Low,0,Normal,None
TXN000304,ACC0127,ACC0015,3373077218,Jack Merchant,53015.61,2026-04-18T12:32:48,12,5,0,0,0,17.73,Low,0,Normal,None
TXN000305,ACC0031,ACC0034,6141226746,Om Karnik,22725.67,2025-04-23T15:58:12,15,2,0,0,1,36.59,Medium,1,Flagged,RULE001
TXN000306,ACC0026,ACC0101,6122110529,Ekanta Loke,39174.02,2025-05-19T18:27:48,18,0,0,0,0,17.55,Low,0,Normal,None
TXN000307,ACC0041,ACC0039,5296710795,Ikshita Kala,56310.64,2025-11-15T10:20:13,10,5,0,0,0,11.68,Low,0,Normal,None
TXN000308,ACC0106,ACC0036,7473041886,Ati Singhal,62841.99,2026-05-20T15:12:42,15,2,0,0,0,21.31,Low,0,Normal,None
TXN000309,ACC0060,ACC0006,3271782991,David Chaudhary,36786.5,2026-03-19T21:50:02,21,3,0,0,0,17.01,Low,0,Normal,None
TXN000310,ACC0111,ACC0095,8261111839,Max Mannan,43981.46,2025-08-18T21:42:22,21,0,0,0,0,18.4,Low,0,Normal,None
TXN000311,ACC0090,ACC0048,3953315788,Sudiksha De,67597.32,2025-04-25T13:23:41,13,4,0,0,0,22.21,Low,0,Normal,None
TXN000312,ACC0091,ACC0047,7418301077,Ayushman Sunder,50574.35,2026-01-04T15:35:50,15,6,0,0,0,12.47,Low,0,Normal,None
TXN000313,ACC0121,ACC0024,9239688178,Harshil Bassi,1908507.6,2026-05-24T08:38:24,8,6,0,1,0,48.47,Medium,1,Flagged,RULE003
TXN000314,ACC0114,ACC0008,4821286999,Manbir Chakraborty,1281957.34,2025-04-04T21:56:51,21,4,0,1,0,53.37,High,1,Flagged,RULE003
TXN000315,ACC0036,ACC0028,1118543408,Ekansh Sheth,38168.01,2025-09-21T16:18:51,16,6,0,0,0,16.99,Low,0,Normal,None
TXN000316,ACC0079,ACC0040,6679017210,Kabir Kadakia,21402.2,2025-07-11T11:58:50,11,4,0,0,1,36.48,Medium,1,Flagged,RULE001
TXN000317,ACC0094,ACC0035,4642197907,Yug Sinha,41337.92,2026-01-20T01:27:24,1,1,1,0,0,36.25,Medium,1,Flagged,RULE002
TXN000318,ACC0088,ACC0045,5607762160,Kritika Narayanan,56936.64,2025-04-03T01:47:14,1,3,1,0,0,31.7,Medium,1,Flagged,RULE002
TXN000319,ACC0011,ACC0064,6242173772,Agastya Goda,67140.58,2026-05-30T11:32:22,11,5,0,0,0,19.77,Low,0,Normal,None
TXN000320,ACC0029,ACC0123,5010075517,Warda Varty,982423.84,2026-02-21T14:57:28,14,5,0,1,0,40.39,Medium,1,Flagged,RULE003
TXN000321,ACC0086,ACC0079,1851819913,Tara Minhas,20574.41,2026-04-15T12:24:37,12,2,0,0,0,10.02,Low,0,Normal,None
TXN000322,ACC0079,ACC0071,3019952485,Hitesh Muni,21941.4,2026-02-09T11:47:52,11,0,0,0,1,44.33,Medium,1,Flagged,RULE001
TXN000323,ACC0067,ACC0033,9597198563,Anjali Savant,66854.68,2025-08-31T22:11:58,22,6,0,0,0,14.94,Low,0,Normal,None
TXN000324,ACC0038,ACC0001,8067372072,Henry Choudhry,98388.84,2025-03-27T13:11:42,13,3,0,0,1,35.55,Medium,1,Flagged,RULE001
TXN000325,ACC0052,ACC0107,9824122054,Tanveer Chaudry,47854.06,2025-05-31T13:31:33,13,5,0,0,0,10.15,Low,0,Normal,None
TXN000326,ACC0067,ACC0085,8088660633,Falan Mane,35408.28,2025-01-06T09:31:03,9,0,0,0,0,7.33,Low,0,Normal,None
TXN000327,ACC0056,ACC0067,9018065507,Warda Gala,1805237.99,2025-11-30T13:52:32,13,6,0,1,0,42.05,Medium,1,Flagged,RULE003
TXN000328,ACC0048,ACC0129,4248149900,Gagan Sachdeva,40196.1,2025-09-03T12:01:17,12,2,0,0,0,16.42,Low,0,Normal,None
TXN000329,ACC0081,ACC0072,2503068227,Mason Memon,91096.32,2026-01-15T14:02:26,14,3,0,0,0,15.24,Low,0,Normal,None
TXN000330,ACC0045,ACC0030,8672650595,Ganga Bali,81747.0,2025-09-11T18:30:19,18,3,0,0,0,23.99,Low,0,Normal,None
TXN000331,ACC0063,ACC0106,9650701349,Gunbir Mital,81654.91,2025-10-27T20:42:12,20,0,0,0,0,18.23,Low,0,Normal,None
TXN000332,ACC0107,ACC0046,3472487690,Jeet Dasgupta,39604.98,2025-04-03T01:01:48,1,3,1,0,0,37.69,Medium,1,Flagged,RULE002
TXN000333,ACC0024,ACC0005,4776436931,Patrick Deo,62924.62,2025-06-08T18:29:24,18,6,0,0,0,19.3,Low,0,Normal,None
TXN000334,ACC0098,ACC0083,3105400301,Urvashi Som,15091.87,2026-01-17T01:04:04,1,5,1,0,0,30.32,Medium,1,Flagged,RULE002
TXN000335,ACC0064,ACC0009,6464693977,Naveen Anand,70608.81,2026-03-25T15:09:10,15,2,0,0,0,20.4,Low,0,Normal,None
TXN000336,ACC0011,ACC0008,4821286999,Krish Radhakrishnan,89204.23,2025-09-19T12:53:49,12,4,0,0,0,24.08,Low,0,Normal,None
TXN000337,ACC0070,ACC0083,3105400301,Chaaya Sama,6129.77,2025-11-07T21:31:49,21,4,0,0,0,8.52,Low,0,Normal,None
TXN000338,ACC0061,ACC0076,2584392711,Aarnav Parikh,3607.71,2025-08-04T01:56:59,1,0,1,0,0,34.43,Medium,1,Flagged,RULE002
TXN000339,ACC0110,ACC0055,8033702319,Anay Guha,63896.06,2026-01-12T15:46:50,15,0,0,0,1,39.11,Medium,1,Flagged,RULE001
TXN000340,ACC0037,ACC0024,9239688178,Robert Nigam,31247.49,2025-02-06T11:28:07,11,3,0,0,0,11.01,Low,0,Normal,None
TXN000341,ACC0045,ACC0008,4821286999,Ekalinga Khalsa,53295.59,2025-05-02T16:05:48,16,4,0,0,0,11.87,Low,0,Normal,None
TXN000342,ACC0124,ACC0012,2188332531,Harshil Baria,41207.85,2025-03-13T14:44:38,14,3,0,0,0,15.5,Low,0,Normal,None
TXN000343,ACC0040,ACC0103,7374584386,Balhaar Sani,9523.8,2026-03-07T16:52:14,16,5,0,0,0,10.83,Low,0,Normal,None
TXN000344,ACC0099,ACC0098,6879898071,Jagvi Deo,92270.25,2025-06-18T21:21:55,21,2,0,0,0,19.97,Low,0,Normal,None
TXN000345,ACC0089,ACC0074,2024542722,Kritika Acharya,9260.15,2025-04-25T01:31:29,1,4,1,0,0,34.66,Medium,1,Flagged,RULE002
TXN000346,ACC0096,ACC0028,1118543408,Falan Patla,56882.01,2025-03-25T18:58:16,18,1,0,0,1,39.74,Medium,1,Flagged,RULE001
TXN000347,ACC0116,ACC0044,4464161270,Jeevika Ray,48313.74,2026-03-24T02:15:01,2,1,1,0,0,32.51,Medium,1,Flagged,RULE002
TXN000348,ACC0055,ACC0062,7767538527,Andrew Bhalla,14136.65,2025-12-10T10:44:14,10,2,0,0,0,9.82,Low,0,Normal,None
TXN000349,ACC0075,ACC0112,9908115095,Maanav Morar,91467.07,2025-07-20T19:49:09,19,6,0,0,0,20.06,Low,0,Normal,None
TXN000350,ACC0051,ACC0107,9824122054,Farhan Kapur,77073.3,2025-08-23T14:09:53,14,5,0,0,0,23.13,Low,0,Normal,None
TXN000351,ACC0069,ACC0002,1311570307,Wahab Parikh,26689.44,2026-04-29T01:41:28,1,2,1,0,0,34.22,Medium,1,Flagged,RULE002
TXN000352,ACC0005,ACC0094,7040562787,Wakeeta Kapadia,1371172.8,2026-03-15T02:31:58,2,6,1,1,0,70.8,High,1,Flagged,RULE002|RULE003
TXN000353,ACC0076,ACC0097,3971203213,Barkha Bakshi,200927.7,2026-05-23T14:24:55,14,5,0,1,0,43.31,Medium,1,Flagged,RULE003
TXN000354,ACC0024,ACC0090,2395925222,Lipika Bhalla,63730.1,2025-09-22T17:51:26,17,0,0,0,0,16.49,Low,0,Normal,None
TXN000355,ACC0019,ACC0111,3051831252,Parth Mahal,19997.68,2026-02-14T02:06:08,2,5,1,0,0,39.39,Medium,1,Flagged,RULE002
TXN000356,ACC0063,ACC0001,8067372072,Tarak Vohra,42641.71,2026-02-13T14:06:27,14,4,0,0,0,14.25,Low,0,Normal,None
TXN000357,ACC0123,ACC0040,6679017210,Yashodhara Goyal,71993.2,2026-05-14T16:46:49,16,3,0,0,0,17.3,Low,0,Normal,None
TXN000358,ACC0093,ACC0116,7136777415,Fariq Raja,64089.29,2026-05-27T09:06:51,9,2,0,0,0,18.03,Low,0,Normal,None
TXN000359,ACC0071,ACC0009,6464693977,Anay Chauhan,5908.74,2025-08-26T19:08:26,19,1,0,0,0,9.79,Low,0,Normal,None
TXN000360,ACC0104,ACC0010,2472659626,Balendra Gala,53829.18,2025-02-27T15:13:10,15,3,0,0,0,15.03,Low,0,Normal,None
